time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
9:39:11,20200312,Lindsey,BNL18443,YES,2.15,306.74,1.01,26.77,27.01,28.69,402.3,400,25.45,25.85,72.96,600.01,1500,99.45
9:19:31,20200312,Lindsey,BNL18443,YES,1.96,285.42,0.99,26.74,26.98,28.41,402.1,400,25.65,25.94,73.3,600.02,1500,99.42
8:52:51,20200312,Lindsey,BNL18443,YES,1.33,273.08,1.01,26.75,26.99,28.08,401.4,400,25.64,25.82,72.91,600.01,1500,99.39
9:10:51,20200312,Lindsey,BNL18443,YES,1.77,281.19,0.99,26.76,27,28.33,401.9,400,25.77,26.02,73.46,600.02,1500,99.41
9:33:31,20200312,Lindsey,BNL18443,YES,2.05,294.14,1.01,26.75,27,28.63,402.2,400,25.51,25.84,73.02,600.02,1500,99.44
8:57:51,20200312,Lindsey,BNL18443,YES,1.43,267.29,1,26.73,26.97,28.13,401.5,400,25.66,25.84,73.08,600.02,1500,99.4
9:25:21,20200312,Lindsey,BNL18443,YES,2.03,290.91,1.01,26.78,27.01,28.44,402.1,400,25.52,25.84,72.87,600.02,1500,99.44
9:38:01,20200312,Lindsey,BNL18443,YES,2.07,297.65,1,26.77,27,28.68,402.2,400,25.5,25.85,72.97,600.02,1500,99.45
8:47:41,20200312,Lindsey,BNL18443,YES,1.28,292.19,1.01,26.72,26.99,28.06,401.4,400,25.62,25.83,73.04,600.02,1500,99.38
8:48:01,20200312,Lindsey,BNL18443,YES,1.31,285.31,1.01,26.74,27,28.07,401.4,400,25.63,25.82,72.96,600.01,1500,99.38
8:54:41,20200312,Lindsey,BNL18443,YES,1.32,285.59,1.01,26.76,27.01,28.09,401.4,400,25.63,25.83,72.9,600.02,1500,99.39
8:53:51,20200312,Lindsey,BNL18443,YES,1.26,279.17,1.01,26.76,27,28.08,401.3,400,25.66,25.84,72.93,600.02,1500,99.39
8:55:41,20200312,Lindsey,BNL18443,YES,1.38,274.94,1.01,26.76,27,28.1,401.5,400,25.64,25.83,72.88,600.02,1500,99.39
9:02:51,20200312,Lindsey,BNL18443,YES,1.6,270.92,0.99,26.76,27,28.19,401.6,400,25.78,25.99,73.34,600.02,1500,99.4
9:11:41,20200312,Lindsey,BNL18443,YES,1.76,283.22,0.99,26.76,27,28.33,401.9,400,25.75,26,73.39,600.01,1500,99.42
9:22:21,20200312,Lindsey,BNL18443,YES,1.94,288.85,1,26.76,26.99,28.42,402,400,25.53,25.82,72.89,600.02,1500,99.43
9:09:41,20200312,Lindsey,BNL18443,YES,1.69,279.36,0.99,26.75,27,28.31,401.8,400,25.76,26,73.42,600.02,1500,99.41
9:10:11,20200312,Lindsey,BNL18443,YES,1.65,285.85,0.99,26.75,26.99,28.32,401.8,400,25.77,26.01,73.47,600.02,1500,99.41
9:27:21,20200312,Lindsey,BNL18443,YES,2.06,287.85,1.01,26.75,27,28.48,402.2,400,25.48,25.79,72.87,600.02,1500,99.43
9:38:11,20200312,Lindsey,BNL18443,YES,2.1,295.21,1,26.77,27.01,28.68,402.2,400,25.51,25.85,72.97,600.02,1500,99.45
8:46:21,20200312,Lindsey,BNL18443,YES,1.29,276.39,1.01,26.71,27.01,28.04,401.4,400,25.6,25.78,72.95,600.02,1500,99.38
9:14:31,20200312,Lindsey,BNL18443,YES,1.81,283.67,0.99,26.77,27.01,28.36,401.9,400,25.74,26.01,73.37,600.01,1500,99.42
8:53:21,20200312,Lindsey,BNL18443,YES,1.27,282.28,1.01,26.75,27,28.08,401.3,400,25.65,25.84,72.94,600.02,1500,99.39
9:22:01,20200312,Lindsey,BNL18443,YES,1.98,284.37,1.01,26.78,27,28.42,402.1,400,25.52,25.81,72.8,600.02,1500,99.43
9:33:01,20200312,Lindsey,BNL18443,YES,2.08,293.95,1,26.74,26.99,28.62,402.2,400,25.49,25.83,73.01,600.02,1500,99.44
9:36:11,20200312,Lindsey,BNL18443,YES,2.06,295.85,1.01,26.75,26.99,28.66,402.2,400,25.46,25.8,72.9,600.01,1500,99.45
8:52:41,20200312,Lindsey,BNL18443,YES,1.28,275.44,1.01,26.75,27,28.07,401.3,400,25.64,25.81,72.88,600.02,1500,99.39
8:55:11,20200312,Lindsey,BNL18443,YES,1.4,272.62,1.01,26.76,27,28.1,401.5,400,25.64,25.82,72.89,600.02,1500,99.39
8:59:11,20200312,Lindsey,BNL18443,YES,1.41,250.16,1.01,26.79,27.03,28.14,401.5,400,25.66,25.82,72.74,600.02,1500,99.4
9:02:01,20200312,Lindsey,BNL18443,YES,1.46,276.61,0.99,26.76,26.99,28.18,401.6,400,25.83,26.02,73.46,600.02,1500,99.4
9:07:41,20200312,Lindsey,BNL18443,YES,1.65,280,0.99,26.75,27,28.28,401.8,400,25.74,25.97,73.35,600.02,1500,99.41
9:27:11,20200312,Lindsey,BNL18443,YES,2.03,288.63,1.01,26.75,27,28.48,402.1,400,25.47,25.79,72.84,600.02,1500,99.43
9:42:37,20200312,Lindsey,BNL18443,YES,2.17,275.44,0.99,26.73,26.98,28.75,402.3,400,25.62,25.92,73.29,600.01,1500,99.44
9:44:47,20200312,Lindsey,BNL18443,YES,2.2,287.03,1,26.73,26.96,28.77,402.3,400,25.5,25.83,73.07,600.01,1500,99.44
8:53:11,20200312,Lindsey,BNL18443,YES,1.32,279.09,1,26.75,26.99,28.08,401.4,400,25.65,25.83,72.94,600.02,1500,99.39
9:31:21,20200312,Lindsey,BNL18443,YES,2.01,299.44,1.01,26.76,27.02,28.58,402.2,400,25.45,25.79,72.83,600.01,1500,99.44
9:35:11,20200312,Lindsey,BNL18443,YES,1.99,309.45,1.01,26.75,27,28.65,402.2,400,25.42,25.81,72.9,600.02,1500,99.45
8:50:41,20200312,Lindsey,BNL18443,YES,1.32,292.43,1.01,26.76,27,28.07,401.4,400,25.59,25.8,72.81,600.02,1500,99.38
9:14:21,20200312,Lindsey,BNL18443,YES,1.76,283.53,0.99,26.77,27.01,28.36,401.9,400.1,25.75,26,73.35,600.01,1500,99.42
9:32:21,20200312,Lindsey,BNL18443,YES,2.06,293.89,1.01,26.73,26.99,28.6,402.2,400,25.47,25.8,72.96,600.02,1500,99.44
9:36:31,20200312,Lindsey,BNL18443,YES,2.1,295.09,1.01,26.75,26.99,28.67,402.2,400,25.47,25.81,72.91,600.02,1500,99.45
8:47:51,20200312,Lindsey,BNL18443,YES,1.32,288.04,1.01,26.73,27,28.07,401.4,400,25.63,25.83,73,600.02,1500,99.38
9:07:31,20200312,Lindsey,BNL18443,YES,1.68,277.17,0.99,26.75,27,28.27,401.8,400,25.74,25.97,73.34,600.02,1500,99.41
9:32:11,20200312,Lindsey,BNL18443,YES,2.07,292.88,1.01,26.74,27,28.6,402.2,400,25.47,25.8,72.93,600.02,1500,99.44
9:38:31,20200312,Lindsey,BNL18443,YES,2.16,290.83,1,26.76,27,28.69,402.3,400,25.51,25.85,73.01,600.01,1500,99.45
9:00:51,20200312,Lindsey,BNL18443,YES,1.44,273.55,0.99,26.77,27.01,28.16,401.5,400,25.82,26.01,73.36,600.01,1500,99.4
9:06:01,20200312,Lindsey,BNL18443,YES,1.61,294.5,0.99,26.76,27.01,28.25,401.7,400,25.73,25.99,73.34,600.02,1500,99.41
9:11:11,20200312,Lindsey,BNL18443,YES,1.8,283.95,0.99,26.76,27,28.33,401.9,400,25.74,26,73.4,600.02,1500,99.41
9:10:41,20200312,Lindsey,BNL18443,YES,1.76,279.13,0.99,26.76,27.01,28.32,401.8,400,25.78,26.02,73.46,600.02,1500,99.41
9:39:51,20200312,Lindsey,BNL18443,YES,2.15,294.72,1.01,26.75,26.99,28.7,402.3,400,25.42,25.78,72.84,600.02,1500,99.45
8:51:01,20200312,Lindsey,BNL18443,YES,1.32,284.69,1.01,26.77,27.01,28.07,401.4,400,25.6,25.79,72.74,600.02,1500,99.39
8:53:41,20200312,Lindsey,BNL18443,YES,1.21,284.82,1.01,26.76,27,28.08,401.3,400,25.66,25.84,72.93,600.02,1500,99.39
8:54:01,20200312,Lindsey,BNL18443,YES,1.29,275.21,1.01,26.76,27,28.09,401.4,400,25.67,25.84,72.95,600.01,1500,99.39
9:37:41,20200312,Lindsey,BNL18443,YES,2.12,294.59,1,26.76,26.99,28.68,402.3,400,25.5,25.84,72.97,600.02,1500,99.45
8:45:31,20200312,Lindsey,BNL18443,YES,1.26,331.7,1,26.65,26.96,28.03,401.4,400,25.54,25.86,73.43,600.01,1500,99.38
9:40:01,20200312,Lindsey,BNL18443,YES,2.19,294.71,1.01,26.75,26.99,28.7,402.3,400,25.43,25.78,72.87,600.02,1500,99.45
9:42:47,20200312,Lindsey,BNL18443,YES,2.2,280.98,0.99,26.74,26.98,28.75,402.3,400,25.61,25.92,73.28,600.02,1500,99.44
9:20:41,20200312,Lindsey,BNL18443,YES,2.01,299.07,1.01,26.77,27,28.41,402.1,399.9,25.45,25.79,72.8,600.02,1500,99.43
9:32:31,20200312,Lindsey,BNL18443,YES,2.04,294.64,1.01,26.73,26.99,28.61,402.2,400,25.47,25.81,72.98,600.02,1500,99.44
9:36:51,20200312,Lindsey,BNL18443,YES,2.13,292.71,1.01,26.76,27.01,28.67,402.2,400,25.48,25.82,72.92,600.02,1500,99.45
9:08:11,20200312,Lindsey,BNL18443,YES,1.67,279.75,0.99,26.75,27,28.28,401.7,400,25.75,25.98,73.36,600.02,1500,99.41
9:07:21,20200312,Lindsey,BNL18443,YES,1.65,277.64,0.99,26.75,27,28.27,401.7,400,25.74,25.96,73.33,600.02,1500,99.41
9:43:17,20200312,Lindsey,BNL18443,YES,2.22,275.52,1,26.78,27.02,28.75,402.3,400,25.6,25.9,73.06,600.01,1500,99.44
9:46:06,20200312,Lindsey,BNL18443,YES,2.24,272.4,1,26.78,27.02,28.78,402.3,400,25.58,25.88,73,600.02,1500,99.44
9:01:11,20200312,Lindsey,BNL18443,YES,1.42,275.38,0.99,26.77,27.02,28.17,401.5,400,25.82,26.02,73.37,600.02,1500,99.4
9:13:51,20200312,Lindsey,BNL18443,YES,1.89,277,0.99,26.77,27,28.35,402,400,25.74,26,73.34,600.01,1500,99.42
9:17:21,20200312,Lindsey,BNL18443,YES,1.82,297.16,0.99,26.77,27,28.38,402,400,25.71,26.01,73.38,600.01,1500,99.42
9:48:07,20200312,Lindsey,BNL18443,YES,2.25,278,1,26.76,27.02,28.83,402.4,400,25.56,25.88,73.08,600.01,1500,99.44
8:53:31,20200312,Lindsey,BNL18443,YES,1.3,277.93,1.01,26.76,27,28.08,401.4,400,25.66,25.84,72.93,600.02,1500,99.39
9:06:11,20200312,Lindsey,BNL18443,YES,1.61,294.67,0.99,26.76,27.01,28.25,401.7,400,25.7,25.96,73.26,600.02,1500,99.41
9:08:31,20200312,Lindsey,BNL18443,YES,1.65,282.18,0.99,26.75,26.99,28.29,401.7,400,25.75,25.99,73.38,600.02,1500,99.41
9:31:41,20200312,Lindsey,BNL18443,YES,2.04,292.81,1.01,26.75,27.01,28.59,402.1,400,25.46,25.79,72.85,600.01,1500,99.44
8:48:51,20200312,Lindsey,BNL18443,YES,1.29,283.68,1.01,26.75,27,28.07,401.4,400,25.65,25.84,72.93,600.02,1500,99.38
9:01:31,20200312,Lindsey,BNL18443,YES,1.49,265.35,0.99,26.76,27,28.17,401.5,400,25.82,26.01,73.38,600.01,1500,99.4
9:13:01,20200312,Lindsey,BNL18443,YES,1.9,278.8,0.99,26.76,27,28.35,401.9,399.9,25.72,25.98,73.34,600.02,1500,99.42
9:26:51,20200312,Lindsey,BNL18443,YES,2.02,291.75,1.01,26.76,27.01,28.47,402.1,400,25.46,25.78,72.8,600.01,1500,99.43
9:47:07,20200312,Lindsey,BNL18443,YES,2.24,279.85,0.99,26.74,26.99,28.8,402.3,400,25.62,25.93,73.32,600.01,1500,99.44
9:09:31,20200312,Lindsey,BNL18443,YES,1.68,279.65,0.99,26.76,27,28.3,401.8,400,25.76,26,73.4,600.02,1500,99.41
9:00:01,20200312,Lindsey,BNL18443,YES,1.47,262.29,0.99,26.77,27,28.15,401.5,400,25.82,26,73.34,600.02,1500,99.4
9:08:21,20200312,Lindsey,BNL18443,YES,1.64,281.61,0.99,26.75,26.99,28.29,401.8,400,25.75,25.98,73.36,600.02,1500,99.41
8:51:21,20200312,Lindsey,BNL18443,YES,1.28,282.02,1.01,26.77,27.01,28.07,401.4,400,25.61,25.79,72.73,600.02,1500,99.39
9:06:21,20200312,Lindsey,BNL18443,YES,1.64,286.39,1,26.76,27,28.25,401.7,400,25.69,25.94,73.21,600.02,1500,99.41
9:13:21,20200312,Lindsey,BNL18443,YES,1.91,275.9,0.99,26.76,27,28.35,402,400,25.72,25.98,73.33,600.02,1500,99.42
9:15:51,20200312,Lindsey,BNL18443,YES,1.85,283,0.99,26.75,26.99,28.37,402,400,25.71,25.97,73.36,600.01,1500,99.42
9:08:01,20200312,Lindsey,BNL18443,YES,1.64,281.46,0.99,26.75,27,28.28,401.7,400,25.75,25.98,73.36,600.02,1500,99.41
9:41:57,20200312,Lindsey,BNL18443,YES,2.37,251.34,1,26.73,26.98,28.74,402.4,399.9,25.59,25.86,73.15,600.01,1500,99.45
9:09:11,20200312,Lindsey,BNL18443,YES,1.69,279.46,0.99,26.76,27.01,28.3,401.8,400,25.76,25.99,73.39,600.02,1500,99.41
9:10:31,20200312,Lindsey,BNL18443,YES,1.73,281.98,0.99,26.76,27,28.32,401.8,400,25.78,26.02,73.46,600.02,1500,99.41
9:09:21,20200312,Lindsey,BNL18443,YES,1.68,279.6,0.99,26.76,27.01,28.3,401.8,400,25.76,26,73.39,600.02,1500,99.42
9:07:51,20200312,Lindsey,BNL18443,YES,1.64,280.63,0.99,26.75,27,28.28,401.8,400,25.74,25.97,73.36,600.02,1500,99.41
9:08:41,20200312,Lindsey,BNL18443,YES,1.66,283.25,0.99,26.76,26.99,28.29,401.8,400,25.75,25.99,73.38,600.02,1500,99.41
8:54:31,20200312,Lindsey,BNL18443,YES,1.26,295.33,1.01,26.76,27.01,28.09,401.4,400,25.64,25.84,72.94,600.02,1500,99.39
9:05:11,20200312,Lindsey,BNL18443,YES,1.62,274.92,0.99,26.77,27,28.23,401.7,400,25.78,26,73.35,600.01,1500,99.41
9:07:11,20200312,Lindsey,BNL18443,YES,1.62,278.06,0.99,26.75,27,28.27,401.8,400,25.73,25.96,73.32,600.02,1500,99.41
9:28:51,20200312,Lindsey,BNL18443,YES,2.01,288.4,1,26.74,26.99,28.52,402.1,400,25.54,25.85,73.05,600.02,1500,99.43
9:02:11,20200312,Lindsey,BNL18443,YES,1.47,285.27,0.99,26.76,26.99,28.18,401.6,400,25.81,26.02,73.45,600.02,1500,99.4
9:10:21,20200312,Lindsey,BNL18443,YES,1.69,283.24,0.99,26.75,27,28.32,401.8,400,25.77,26.02,73.46,600.02,1500,99.42
9:30:01,20200312,Lindsey,BNL18443,YES,2,297.81,1.01,26.76,27,28.55,402.2,400,25.5,25.83,72.96,600.02,1500,99.44
8:46:51,20200312,Lindsey,BNL18443,YES,1.27,287.43,1,26.7,26.98,28.05,401.3,400,25.62,25.81,73.07,600.02,1500,99.38
9:30:31,20200312,Lindsey,BNL18443,YES,2.04,293.17,1,26.75,27,28.56,402.1,400,25.51,25.84,73,600.02,1500,99.44
8:57:01,20200312,Lindsey,BNL18443,YES,1.42,271.46,1.01,26.76,27,28.12,401.5,400,25.65,25.84,72.94,600.01,1500,99.4
9:00:41,20200312,Lindsey,BNL18443,YES,1.5,270.79,0.99,26.77,27.01,28.16,401.6,400,25.82,26.01,73.36,600.01,1500,99.4
9:09:01,20200312,Lindsey,BNL18443,YES,1.67,282.62,0.99,26.76,27.01,28.3,401.8,400,25.76,25.99,73.38,600.02,1500,99.41
9:22:31,20200312,Lindsey,BNL18443,YES,1.99,285.92,1,26.76,26.99,28.43,402.1,400,25.53,25.83,72.92,600.02,1500,99.43
9:34:41,20200312,Lindsey,BNL18443,YES,2.02,300.8,1,26.74,26.99,28.65,402.2,400,25.51,25.86,73.12,600.02,1500,99.45
8:55:01,20200312,Lindsey,BNL18443,YES,1.4,272.08,1.01,26.76,27,28.1,401.4,400,25.63,25.82,72.88,600.01,1500,99.39
9:30:41,20200312,Lindsey,BNL18443,YES,2.06,292.54,1,26.75,27,28.57,402.2,400,25.52,25.85,73,600.01,1500,99.44
8:51:11,20200312,Lindsey,BNL18443,YES,1.28,285.1,1.01,26.77,27.01,28.07,401.4,400,25.6,25.79,72.73,600.02,1500,99.38
8:59:51,20200312,Lindsey,BNL18443,YES,1.49,248.43,0.99,26.77,27,28.15,401.5,400,25.81,25.98,73.28,600.02,1500,99.4
9:30:11,20200312,Lindsey,BNL18443,YES,2.01,295.17,1.01,26.75,27,28.55,402.1,400,25.5,25.83,72.95,600.02,1500,99.44
9:18:41,20200312,Lindsey,BNL18443,YES,1.89,299.68,0.99,26.76,27.01,28.39,402,400,25.65,25.97,73.31,600.02,1500,99.42
9:35:51,20200312,Lindsey,BNL18443,YES,2.04,297.7,1.01,26.75,27,28.66,402.2,400,25.45,25.79,72.86,600.02,1500,99.45
9:44:37,20200312,Lindsey,BNL18443,YES,2.19,292.09,1,26.73,26.97,28.77,402.3,400,25.5,25.85,73.1,600.02,1500,99.44
9:18:21,20200312,Lindsey,BNL18443,YES,1.92,283,0.99,26.77,27.01,28.39,402,400,25.72,26,73.36,600.02,1500,99.42
9:32:51,20200312,Lindsey,BNL18443,YES,2.06,294.78,1,26.74,26.99,28.61,402.2,400,25.48,25.82,73,600.02,1500,99.44
9:28:11,20200312,Lindsey,BNL18443,YES,2.06,288.62,1.01,26.75,27,28.5,402.2,400,25.51,25.83,72.96,600.02,1500,99.43
9:29:41,20200312,Lindsey,BNL18443,YES,2.03,298.78,1,26.76,27.01,28.54,402.1,400,25.52,25.86,73.05,600.01,1500,99.44
9:30:51,20200312,Lindsey,BNL18443,YES,2,302.41,1.01,26.76,27.01,28.57,402.2,400,25.49,25.84,72.99,600.02,1500,99.44
9:26:11,20200312,Lindsey,BNL18443,YES,2.01,294.16,1.01,26.77,27.01,28.45,402.1,400,25.52,25.85,72.94,600.02,1500,99.43
9:27:31,20200312,Lindsey,BNL18443,YES,2.04,289.57,1.01,26.75,27,28.48,402.2,400,25.49,25.8,72.9,600.01,1500,99.43
8:53:01,20200312,Lindsey,BNL18443,YES,1.35,275.56,1,26.75,26.99,28.08,401.4,400,25.64,25.83,72.93,600.02,1500,99.39
9:13:41,20200312,Lindsey,BNL18443,YES,1.92,275.52,0.99,26.77,27,28.35,402,400,25.73,25.99,73.35,600.02,1500,99.42
9:28:01,20200312,Lindsey,BNL18443,YES,2,290.67,1.01,26.75,27,28.49,402.1,400,25.51,25.82,72.94,600.02,1500,99.43
9:05:21,20200312,Lindsey,BNL18443,YES,1.61,275.52,0.99,26.77,27,28.23,401.7,400,25.78,26,73.36,600.02,1500,99.41
9:23:01,20200312,Lindsey,BNL18443,YES,1.94,290.22,1,26.75,26.98,28.43,402.1,400,25.55,25.85,73,600.01,1500,99.43
8:49:41,20200312,Lindsey,BNL18443,YES,1.31,280.46,1.01,26.77,27.01,28.07,401.4,400,25.66,25.85,72.92,600.02,1500,99.38
9:07:01,20200312,Lindsey,BNL18443,YES,1.66,272.25,0.99,26.75,27,28.26,401.8,400,25.73,25.95,73.3,600.02,1500,99.41
9:08:51,20200312,Lindsey,BNL18443,YES,1.64,284.84,0.99,26.76,27,28.29,401.7,400,25.75,25.99,73.38,600.02,1500,99.41
9:34:21,20200312,Lindsey,BNL18443,YES,2.06,292.41,1,26.74,27,28.64,402.2,400,25.53,25.86,73.09,600.01,1500,99.44
9:40:41,20200312,Lindsey,BNL18443,YES,2.07,299.2,1.01,26.76,27.01,28.71,402.3,400,25.46,25.81,72.9,600.01,1500,99.45
9:19:21,20200312,Lindsey,BNL18443,YES,1.97,284.74,0.99,26.75,26.98,28.4,402.1,400,25.65,25.94,73.27,600.02,1500,99.42
9:29:01,20200312,Lindsey,BNL18443,YES,2.03,288.41,1,26.74,26.99,28.52,402.1,400,25.55,25.85,73.08,600.01,1500,99.43
9:18:11,20200312,Lindsey,BNL18443,YES,1.92,282.32,0.99,26.77,27.01,28.39,402,400,25.72,25.99,73.34,600.01,1500,99.42
8:46:11,20200312,Lindsey,BNL18443,YES,1.34,271.49,1.02,26.71,27.01,28.04,401.4,400,25.59,25.76,72.9,600.02,1500,99.38
8:46:41,20200312,Lindsey,BNL18443,YES,1.26,287.19,1.01,26.71,27,28.05,401.4,400,25.61,25.8,73.04,600.02,1500,99.38
9:34:01,20200312,Lindsey,BNL18443,YES,2.03,293.97,1,26.75,27,28.64,402.2,400,25.52,25.85,73.05,600.01,1500,99.44
9:43:27,20200312,Lindsey,BNL18443,YES,2.24,270.9,1,26.78,27.02,28.75,402.4,400,25.61,25.9,73.05,600.01,1500,99.44
8:52:11,20200312,Lindsey,BNL18443,YES,1.27,276.66,1.01,26.76,27.01,28.07,401.3,400,25.63,25.8,72.8,600.02,1500,99.39
9:06:51,20200312,Lindsey,BNL18443,YES,1.69,269.68,1,26.75,27,28.26,401.7,400,25.72,25.93,73.25,600.02,1500,99.41
9:20:01,20200312,Lindsey,BNL18443,YES,1.91,289.32,0.99,26.74,26.98,28.41,402,400,25.66,25.95,73.32,600.01,1500,99.43
9:09:51,20200312,Lindsey,BNL18443,YES,1.72,278.13,0.99,26.75,26.99,28.31,401.8,400,25.77,26,73.44,600.02,1500,99.41
9:43:37,20200312,Lindsey,BNL18443,YES,2.19,273.62,1,26.78,27.02,28.75,402.3,400,25.61,25.91,73.07,600.02,1500,99.44
9:33:41,20200312,Lindsey,BNL18443,YES,2.04,294.78,1.01,26.75,27.01,28.63,402.2,400,25.51,25.85,73.02,600.01,1500,99.44
9:12:11,20200312,Lindsey,BNL18443,YES,1.8,279.14,0.99,26.76,27,28.34,401.9,400,25.75,26,73.4,600.02,1500,99.42
9:01:51,20200312,Lindsey,BNL18443,YES,1.44,276.74,0.99,26.75,26.99,28.18,401.5,400,25.82,26.02,73.46,600.02,1500,99.4
9:03:01,20200312,Lindsey,BNL18443,YES,1.6,271.12,0.99,26.76,26.99,28.2,401.7,400,25.78,25.99,73.34,600.02,1500,99.4
9:23:11,20200312,Lindsey,BNL18443,YES,1.95,292.07,1,26.76,26.98,28.43,402.1,400,25.55,25.86,73,600.01,1500,99.43
9:31:31,20200312,Lindsey,BNL18443,YES,2.03,295.89,1.01,26.76,27.01,28.59,402.2,400,25.45,25.79,72.82,600.02,1500,99.44
9:33:21,20200312,Lindsey,BNL18443,YES,2.07,293.56,1.01,26.75,27,28.62,402.2,400,25.5,25.83,73,600.01,1500,99.44
9:36:01,20200312,Lindsey,BNL18443,YES,2.02,298.2,1.01,26.75,27,28.66,402.2,400,25.45,25.79,72.88,600.01,1500,99.45
9:39:01,20200312,Lindsey,BNL18443,YES,2.14,297.19,1,26.77,27.01,28.69,402.3,400,25.52,25.87,73.03,600.02,1500,99.45
8:44:30,20200312,Lindsey,BNL18443,YES,1.34,-283.57,1,26.68,27,28,401.2,399.9,25.83,25.86,73.33,600.01,1500,99.38
8:51:41,20200312,Lindsey,BNL18443,YES,1.3,276.29,1.01,26.77,27,28.07,401.3,400,25.61,25.79,72.76,600.02,1500,99.39
9:15:41,20200312,Lindsey,BNL18443,YES,1.84,283.08,0.99,26.75,26.99,28.37,401.9,400,25.7,25.97,73.33,600.02,1500,99.42
9:16:31,20200312,Lindsey,BNL18443,YES,1.93,276.25,0.99,26.74,26.98,28.38,402,399.9,25.73,25.99,73.42,600.01,1500,99.42
9:23:41,20200312,Lindsey,BNL18443,YES,2.01,288.18,1,26.78,27,28.43,402.1,400,25.56,25.87,72.93,600.01,1500,99.43
9:25:51,20200312,Lindsey,BNL18443,YES,1.94,292.12,1.01,26.77,27,28.45,402.1,400,25.53,25.84,72.9,600.02,1500,99.43
9:11:51,20200312,Lindsey,BNL18443,YES,1.7,286.46,0.99,26.76,27,28.33,401.8,400,25.75,26,73.4,600.02,1500,99.42
9:28:41,20200312,Lindsey,BNL18443,YES,1.96,291.11,1,26.75,27,28.51,402.1,400,25.53,25.84,73.02,600.02,1500,99.43
9:37:01,20200312,Lindsey,BNL18443,YES,2.11,292.55,1.01,26.75,27,28.67,402.2,400,25.48,25.82,72.94,600.01,1500,99.45
8:55:31,20200312,Lindsey,BNL18443,YES,1.43,271.51,1.01,26.76,27,28.1,401.5,400,25.64,25.83,72.89,600.02,1500,99.39
8:54:21,20200312,Lindsey,BNL18443,YES,1.29,285.97,1.01,26.76,27.01,28.09,401.4,400,25.66,25.85,72.96,600.02,1500,99.39
8:57:11,20200312,Lindsey,BNL18443,YES,1.39,272.56,1.01,26.76,27,28.13,401.5,400,25.66,25.84,72.94,600.02,1500,99.4
9:04:41,20200312,Lindsey,BNL18443,YES,1.62,273.12,0.99,26.76,27,28.22,401.7,400,25.78,25.99,73.34,600.01,1500,99.41
9:06:31,20200312,Lindsey,BNL18443,YES,1.68,279.46,1,26.75,27,28.25,401.7,400,25.69,25.93,73.21,600.02,1500,99.41
9:30:21,20200312,Lindsey,BNL18443,YES,2.02,294.03,1,26.75,27,28.56,402.2,400,25.51,25.83,72.98,600.02,1500,99.44
9:44:27,20200312,Lindsey,BNL18443,YES,2.21,298.11,1,26.74,26.98,28.76,402.4,400,25.52,25.88,73.17,600.02,1500,99.44
9:10:01,20200312,Lindsey,BNL18443,YES,1.71,280.96,0.99,26.75,26.99,28.31,401.8,400,25.77,26.01,73.46,600.02,1500,99.41
9:13:31,20200312,Lindsey,BNL18443,YES,1.9,276.62,0.99,26.76,27,28.35,402,400,25.73,25.99,73.34,600.02,1500,99.42
8:50:11,20200312,Lindsey,BNL18443,YES,1.4,267.39,1,26.75,26.99,28.07,401.4,400,25.68,25.86,72.98,600.01,1500,99.38
8:56:41,20200312,Lindsey,BNL18443,YES,1.43,270.76,1.01,26.76,27,28.12,401.5,400,25.65,25.84,72.93,600.02,1500,99.4
9:25:41,20200312,Lindsey,BNL18443,YES,1.94,293,1.01,26.77,27.01,28.45,402.1,400,25.53,25.84,72.89,600.02,1500,99.43
9:11:01,20200312,Lindsey,BNL18443,YES,1.72,290.58,0.99,26.76,27,28.33,401.8,400,25.75,26.01,73.43,600.02,1500,99.41
9:14:01,20200312,Lindsey,BNL18443,YES,1.86,278.55,0.99,26.77,27.01,28.35,402,400,25.74,26,73.34,600.02,1500,99.42
9:16:01,20200312,Lindsey,BNL18443,YES,1.83,284.36,0.99,26.75,26.99,28.37,401.9,400,25.71,25.98,73.37,600.01,1500,99.42
8:50:21,20200312,Lindsey,BNL18443,YES,1.35,291.37,1,26.76,27,28.07,401.5,400,25.64,25.85,72.96,600.01,1500,99.38
9:32:41,20200312,Lindsey,BNL18443,YES,2.05,294.92,1,26.73,26.99,28.61,402.2,400,25.48,25.81,73,600.01,1500,99.44
9:01:21,20200312,Lindsey,BNL18443,YES,1.41,273.16,0.99,26.77,27.01,28.17,401.5,400,25.82,26.01,73.37,600.01,1500,99.4
9:25:01,20200312,Lindsey,BNL18443,YES,2,290.11,1.01,26.78,27,28.44,402.1,400,25.51,25.82,72.8,600.01,1500,99.43
9:21:01,20200312,Lindsey,BNL18443,YES,1.96,294.91,1.01,26.77,27,28.41,402.1,400,25.45,25.77,72.71,600.01,1500,99.43
9:29:51,20200312,Lindsey,BNL18443,YES,2.01,299.66,1.01,26.76,27.01,28.54,402.2,400,25.51,25.85,73,600.02,1500,99.44
9:42:57,20200312,Lindsey,BNL18443,YES,2.2,285.81,0.99,26.75,26.99,28.75,402.3,400,25.59,25.92,73.22,600.01,1500,99.44
